source_id,market_scope,source_name,operator,source_url,trust_tier,default_output,promotable_status,best_for,refresh_cadence,access_boundary,acceptance_rule,downgrade_rule,status,last_reviewed,notes
shipping_panamax_demolition,global,Shipping: Panamax Demolition,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,panamax运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
shipping_panamax_new_building_price,global,Shipping: Panamax New Building Price,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,panamax运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
shipping_panamax_second_hand_price,global,Shipping: Panamax Second Hand Price,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,panamax运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
shipping_supramax_fleet_size,global,Shipping: Supramax Fleet Size,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,supramax运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
shipping_supramax_orderbook,global,Shipping: Supramax Orderbook,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,supramax运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
shipping_supramax_demolition,global,Shipping: Supramax Demolition,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,supramax运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
shipping_supramax_new_building_price,global,Shipping: Supramax New Building Price,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,supramax运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
shipping_supramax_second_hand_price,global,Shipping: Supramax Second Hand Price,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,supramax运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
shipping_handysize_fleet_size,global,Shipping: Handysize Fleet Size,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,handysize运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
shipping_handysize_orderbook,global,Shipping: Handysize Orderbook,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,handysize运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
shipping_handysize_demolition,global,Shipping: Handysize Demolition,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,handysize运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
shipping_handysize_new_building_price,global,Shipping: Handysize New Building Price,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,handysize运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
shipping_handysize_second_hand_price,global,Shipping: Handysize Second Hand Price,Clarksons/Baltic Exchange,,B,sentiment_signals,candidate_hint,handysize运费; 干散货贸易,weekly,Industry data,fast_promote,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:general
steel_output_cn,cn,Steel: China Crude Steel Output,WSA,,A,sentiment_signals,verified_source,China粗钢产量; 工业活动指标,monthly,Industry data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:cn:general
steel_output_in,in,Steel: India Crude Steel Output,WSA,,A,sentiment_signals,verified_source,India粗钢产量; 工业活动指标,monthly,Industry data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:in:general
steel_output_jp,jp,Steel: Japan Crude Steel Output,WSA,,A,sentiment_signals,verified_source,Japan粗钢产量; 工业活动指标,monthly,Industry data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:jp:general
steel_output_us,us,Steel: US Crude Steel Output,WSA,,A,sentiment_signals,verified_source,US粗钢产量; 工业活动指标,monthly,Industry data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:us:general
steel_output_ru,ru,Steel: Russia Crude Steel Output,WSA,,A,sentiment_signals,verified_source,Russia粗钢产量; 工业活动指标,monthly,Industry data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:ru:general
steel_output_kr,kr,Steel: Korea Crude Steel Output,WSA,,A,sentiment_signals,verified_source,Korea粗钢产量; 工业活动指标,monthly,Industry data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:kr:general
steel_output_de,de,Steel: Germany Crude Steel Output,WSA,,A,sentiment_signals,verified_source,Germany粗钢产量; 工业活动指标,monthly,Industry data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:de:general
steel_output_tr,tr,Steel: Turkey Crude Steel Output,WSA,,A,sentiment_signals,verified_source,Turkey粗钢产量; 工业活动指标,monthly,Industry data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:tr:general
steel_output_br,br,Steel: Brazil Crude Steel Output,WSA,,A,sentiment_signals,verified_source,Brazil粗钢产量; 工业活动指标,monthly,Industry data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:br:general
steel_output_ir,ir,Steel: Iran Crude Steel Output,WSA,,A,sentiment_signals,verified_source,Iran粗钢产量; 工业活动指标,monthly,Industry data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:ir:general
steel_output_vn,vn,Steel: Vietnam Crude Steel Output,WSA,,A,sentiment_signals,verified_source,Vietnam粗钢产量; 工业活动指标,monthly,Industry data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:vn:general
steel_output_mx,mx,Steel: Mexico Crude Steel Output,WSA,,A,sentiment_signals,verified_source,Mexico粗钢产量; 工业活动指标,monthly,Industry data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:mx:general
gas_storage_us,us,Gas: US Storage Level,GIE/EIA/JOGMEC,,A,sentiment_signals,verified_source,US天然气库存; 能源供需,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:general
gas_storage_eu,eu,Gas: Europe Storage Level,GIE/EIA/JOGMEC,,A,sentiment_signals,verified_source,Europe天然气库存; 能源供需,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:eu:general
gas_storage_uk,uk,Gas: UK Storage Level,GIE/EIA/JOGMEC,,A,sentiment_signals,verified_source,UK天然气库存; 能源供需,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:uk:general
gas_storage_jp,jp,Gas: Japan Storage Level,GIE/EIA/JOGMEC,,A,sentiment_signals,verified_source,Japan天然气库存; 能源供需,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:jp:general
gas_storage_cn,cn,Gas: China Storage Level,GIE/EIA/JOGMEC,,A,sentiment_signals,verified_source,China天然气库存; 能源供需,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:cn:general
cot_sp500,global,COT: SP500 Positioning,CFTC,,A,sentiment_signals,verified_source,sp500投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_nasdaq,global,COT: NASDAQ Positioning,CFTC,,A,sentiment_signals,verified_source,nasdaq投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_dollar_index,global,COT: DOLLAR INDEX Positioning,CFTC,,A,sentiment_signals,verified_source,dollar_index投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_eur,global,COT: EUR Positioning,CFTC,,A,sentiment_signals,verified_source,eur投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_jpy,global,COT: JPY Positioning,CFTC,,A,sentiment_signals,verified_source,jpy投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_gbp,global,COT: GBP Positioning,CFTC,,A,sentiment_signals,verified_source,gbp投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_gold,global,COT: GOLD Positioning,CFTC,,A,sentiment_signals,verified_source,gold投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_silver,global,COT: SILVER Positioning,CFTC,,A,sentiment_signals,verified_source,silver投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_copper,global,COT: COPPER Positioning,CFTC,,A,sentiment_signals,verified_source,copper投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_crude_oil,global,COT: CRUDE OIL Positioning,CFTC,,A,sentiment_signals,verified_source,crude_oil投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_natural_gas,global,COT: NATURAL GAS Positioning,CFTC,,A,sentiment_signals,verified_source,natural_gas投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_corn,global,COT: CORN Positioning,CFTC,,A,sentiment_signals,verified_source,corn投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_soybean,global,COT: SOYBEAN Positioning,CFTC,,A,sentiment_signals,verified_source,soybean投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_wheat,global,COT: WHEAT Positioning,CFTC,,A,sentiment_signals,verified_source,wheat投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_sugar,global,COT: SUGAR Positioning,CFTC,,A,sentiment_signals,verified_source,sugar投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_coffee,global,COT: COFFEE Positioning,CFTC,,A,sentiment_signals,verified_source,coffee投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_cotton,global,COT: COTTON Positioning,CFTC,,A,sentiment_signals,verified_source,cotton投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_10y_treasury,global,COT: 10Y TREASURY Positioning,CFTC,,A,sentiment_signals,verified_source,10y_treasury投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_vix,global,COT: VIX Positioning,CFTC,,A,sentiment_signals,verified_source,vix投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
cot_bitcoin,global,COT: BITCOIN Positioning,CFTC,,A,sentiment_signals,verified_source,bitcoin投机持仓; 期货市场情绪,weekly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=72h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:global:market_structure
leverage_us_nyse,us,Leverage: US NYSE Margin,Exchange/Regulator,,A,sentiment_signals,verified_source,US NYSE Margin融资余额; 杠杆情绪,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:us:market_structure
leverage_us_finra,us,Leverage: US FINRA Margin,Exchange/Regulator,,A,sentiment_signals,verified_source,US FINRA Margin融资余额; 杠杆情绪,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:us:market_structure
leverage_cn_total,cn,Leverage: China Total Margin,Exchange/Regulator,,A,sentiment_signals,verified_source,China Total Margin融资余额; 杠杆情绪,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:cn:market_structure
leverage_jp_total,jp,Leverage: Japan Margin,Exchange/Regulator,,A,sentiment_signals,verified_source,Japan Margin融资余额; 杠杆情绪,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:jp:market_structure
leverage_hk_total,hk,Leverage: HK Margin,Exchange/Regulator,,A,sentiment_signals,verified_source,HK Margin融资余额; 杠杆情绪,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:hk:market_structure
leverage_tw_total,tw,Leverage: Taiwan Margin,Exchange/Regulator,,A,sentiment_signals,verified_source,Taiwan Margin融资余额; 杠杆情绪,monthly,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:tw:market_structure
swap_spread_us_2y,us,Swap: US 2y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,US利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
swap_spread_us_5y,us,Swap: US 5y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,US利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
swap_spread_us_10y,us,Swap: US 10y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,US利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
swap_spread_us_30y,us,Swap: US 30y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,US利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
swap_spread_uk_2y,uk,Swap: UK 2y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,UK利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:uk:rates
swap_spread_uk_5y,uk,Swap: UK 5y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,UK利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:uk:rates
swap_spread_uk_10y,uk,Swap: UK 10y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,UK利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:uk:rates
swap_spread_uk_30y,uk,Swap: UK 30y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,UK利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:uk:rates
swap_spread_eu_2y,eu,Swap: Eurozone 2y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,Eurozone利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:eu:rates
swap_spread_eu_5y,eu,Swap: Eurozone 5y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,Eurozone利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:eu:rates
swap_spread_eu_10y,eu,Swap: Eurozone 10y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,Eurozone利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:eu:rates
swap_spread_eu_30y,eu,Swap: Eurozone 30y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,Eurozone利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:eu:rates
swap_spread_jp_2y,jp,Swap: Japan 2y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,Japan利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:jp:rates
swap_spread_jp_5y,jp,Swap: Japan 5y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,Japan利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:jp:rates
swap_spread_jp_10y,jp,Swap: Japan 10y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,Japan利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:jp:rates
swap_spread_jp_30y,jp,Swap: Japan 30y Swap Spread,Bloomberg/Tradeweb,,B,sentiment_signals,candidate_hint,Japan利率互换利差; 信用/流动性,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:jp:rates
tips_5y_real_yield,us,TIPS: 5Y REAL YIELD,Treasury/Fed,,A,sentiment_signals,verified_source,5y_real_yield; 实际利率/通胀预期,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
tips_10y_real_yield,us,TIPS: 10Y REAL YIELD,Treasury/Fed,,A,sentiment_signals,verified_source,10y_real_yield; 实际利率/通胀预期,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
tips_30y_real_yield,us,TIPS: 30Y REAL YIELD,Treasury/Fed,,A,sentiment_signals,verified_source,30y_real_yield; 实际利率/通胀预期,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
tips_5y_breakeven,us,TIPS: 5Y BREAKEVEN,Treasury/Fed,,A,sentiment_signals,verified_source,5y_breakeven; 实际利率/通胀预期,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
tips_10y_breakeven,us,TIPS: 10Y BREAKEVEN,Treasury/Fed,,A,sentiment_signals,verified_source,10y_breakeven; 实际利率/通胀预期,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
tips_30y_breakeven,us,TIPS: 30Y BREAKEVEN,Treasury/Fed,,A,sentiment_signals,verified_source,30y_breakeven; 实际利率/通胀预期,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
tips_5y5y_forward,us,TIPS: 5Y5Y FORWARD,Treasury/Fed,,A,sentiment_signals,verified_source,5y5y_forward; 实际利率/通胀预期,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
tips_tips_liquidity_premium,us,TIPS: TIPS LIQUIDITY PREMIUM,Treasury/Fed,,A,sentiment_signals,verified_source,tips_liquidity_premium; 实际利率/通胀预期,daily,Public data,direct_cite,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
ois_us_1m,us,OIS: US 1m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,US隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
ois_us_3m,us,OIS: US 3m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,US隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
ois_us_6m,us,OIS: US 6m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,US隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
ois_us_1y,us,OIS: US 1y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,US隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
ois_us_2y,us,OIS: US 2y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,US隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:us:rates
ois_uk_1m,uk,OIS: UK 1m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,UK隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:uk:rates
ois_uk_3m,uk,OIS: UK 3m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,UK隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:uk:rates
ois_uk_6m,uk,OIS: UK 6m OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,UK隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:uk:rates
ois_uk_1y,uk,OIS: UK 1y OIS Rate,National CB/Bloomberg,,B,sentiment_signals,candidate_hint,UK隔夜指数互换; 政策利率预期,daily,Data provider,fast_promote_cross_validation,stale→downgrade,active,2026-06-29,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:uk:rates
